wilayah_id;kode_wilayah;nama;id_level_wilayah;mst_kode_wilayah
43020565-9778-4419-95bc-86bbfab3bd4f;21210;Kec. Taraju                   ;3;21200
ee64cc63-8334-480a-a0ea-2991b1049b8c;21211;Kec. Salawu                   ;3;21200
3da08614-a018-4f59-ae7c-819ac61f726d;21212;Kec. Tanjungjaya              ;3;21200
415588f5-1f59-4fa4-a74d-107b66bd0627;21213;Kec. Sukaraja                 ;3;21200
0b92309d-9620-49f3-90a5-c392d8f63cd6;21214;Kec. Salopa                   ;3;21200
66a69e02-895f-4c9b-9c70-7c9bf0b9724d;21215;Kec. Cineam                   ;3;21200
b2e0cf55-5c55-45c2-bbf3-eadfba000c6d;21216;Kec. Manonjaya                ;3;21200
d1e8ff1b-cc83-4774-b8ec-9afedccd3771;21219;Kec. Singaparna               ;3;21200
de256a95-6f8c-4fbb-bb00-4a3fe32e209d;21220;Kec. Cigalontang              ;3;21200
35361d15-c1ad-4f21-8eb3-fd73ab57c1d0;21221;Kec. Leuwisari                ;3;21200
8a08868e-a5c1-4472-bd0b-fbfe88590271;21223;Kec. Cisayong                 ;3;21200
32905519-5fcc-46f3-8d5e-6b0aef08bf8b;21224;Kec. Rajapolah                ;3;21200
91497dbc-907c-444f-91a2-3537e2554ac8;21225;Kec. Jamanis                  ;3;21200
2b69ea01-d088-483e-89b6-268d189d2194;21226;Kec. Ciawi                    ;3;21200
e182c5dc-9b83-4ba4-afa6-ceda15b89a36;21227;Kec. Pagerageung              ;3;21200
1fbfe579-6f9f-4db5-b858-c041270877e6;21228;Kec. Parung Ponteng           ;3;21200
56d08b94-e91a-419a-9368-e668ee78ebfa;21229;Kec. Sariwangi                ;3;21200
ef9df958-5c70-47b7-bbaa-41067a1e3662;21230;Kec. Sukaratu                 ;3;21200
525ac2be-4f00-4dd0-9cbe-f7d1f9ac0291;21231;Kec. Sukarame                 ;3;21200
0ddc61f8-58f6-4409-ab5e-28aee998f23c;21232;Kec. Bojong Asih              ;3;21200
5d6aca01-1a04-4481-a5fb-687af9915ae6;21233;Kec. Culamega                 ;3;21200
68bc8ce6-8284-4090-a0b4-faa53acfd49d;21234;Kec. Puspahiang               ;3;21200
8644d2fa-5b5e-47ae-a888-777f5912bd50;21235;Kec. Jatiwaras                ;3;21200
4bab5962-9d80-47cb-9d4f-967f93585715;21236;Kec. Mangunreja               ;3;21200
a8d07850-7488-4635-8e29-5c1a679609a2;21237;Kec. Gunung Tanjung           ;3;21200
3603e938-0618-4f3b-8eb8-dce2cfcfbb49;21238;Kec. Karang Jaya              ;3;21200
5f4b1543-f59e-44b9-b0bd-780b4b351d3e;21239;Kec. Pada Kembang             ;3;21200
b533363e-b324-42df-af7e-52df828aaeb5;21240;Kec. Sukahening               ;3;21200
2e51263b-4a34-4441-8602-fd681c7d0f93;21241;Kec. Kadipaten                ;3;21200
e02e3577-623c-4dd4-a6c3-827757d45d3b;21242;Kec. Sukaresik                ;3;21200
3d1cbe44-a315-4074-aee1-ab6254144535;21400;Kab. Ciamis                   ;2;20000
2175fe63-222e-4ce3-98b9-cc944c08701d;21401;Kec. Cimerak                  ;3;21400
6f51d84c-a22c-4bd0-9a37-2d21ceb5fc68;21402;Kec. Cijulang                 ;3;21400
875eed56-6bc4-4899-a18e-cc7ac1e803c5;21403;Kec. Cigugur                  ;3;21400
9cf3b87e-c9b5-4d11-b700-2edd7e84f0d6;21404;Kec. Langkaplancar            ;3;21400
9054855a-43eb-4ae2-8264-d9324e2daeee;21405;Kec. Parigi                   ;3;21400
c12f9761-e6a5-4edf-b34f-4bb8608716c0;21406;Kec. Sidamulih                ;3;21400
48cea49b-ea4e-4c07-8620-1443e5a9f63a;21407;Kec. Pangandaran              ;3;21400
4ff35e67-ea30-4e7c-b39e-b047bfea87a5;21408;Kec. Kalipucang               ;3;21400
909fe520-99b1-4e57-b50a-abbd802de1a8;21409;Kec. Padaherang               ;3;21400
b8523157-9867-42cb-8d71-e747b134eba6;21410;Kec. Banjarsari               ;3;21400
d2905434-6cbb-4a3c-a019-83dd4bb2053d;21411;Kec. Lakbok                   ;3;21400
c5e35309-1920-46c1-ad69-a0caebbb5351;21412;Kec. Pamarican                ;3;21400
399c1569-1b74-4a2c-81c4-3e1560adf453;21413;Kec. Cidolog                  ;3;21400
0e15fe68-a9aa-4a99-8b67-b41c9ce2a5cb;21414;Kec. Cimaragas                ;3;21400
6d3853ed-ddcf-42c1-9d12-6139a92d73fe;21415;Kec. Cijeungjing              ;3;21400
e0737202-e485-4241-8299-3a5efbf0e307;21416;Kec. Cisaga                   ;3;21400
7911c92c-f654-41f0-8ca7-d1f9cf4b3b0f;21417;Kec. Tambaksari               ;3;21400
2440b186-ab2c-4195-af0a-abf5cd6bf2a1;21418;Kec. Rancah                   ;3;21400
e2dc5bfe-ac45-4425-9bf0-69edb6dc7855;21419;Kec. Rajadesa                 ;3;21400
50a7d02b-45b6-4b1e-b89b-73b7819c9c5f;21420;Kec. Sukadana                 ;3;21400
acf4e125-a895-4769-a988-8b19658af9ee;21421;Kec. Ciamis                   ;3;21400
54c81476-849c-489b-865f-250f3ab51511;21422;Kec. Cikoneng                 ;3;21400
ea68453b-535d-4f1d-aba3-0645e8282ec5;21423;Kec. Cihaurbeuti              ;3;21400
e5cfc39d-323a-4c31-95ef-297154e41f22;21424;Kec. Sadananya                ;3;21400
b952a66f-f3d0-40e7-ad74-9be69039bc34;21425;Kec. Cipaku                   ;3;21400
9a2cbff6-7f56-49fa-a121-362d03495f66;21426;Kec. Jatinagara               ;3;21400
65839a09-a716-4eb4-b880-d61899115cb9;21427;Kec. Panawangan               ;3;21400
2a241dcf-b4ac-4237-ab0a-db904afc14f0;21428;Kec. Kawali                   ;3;21400
169e2fd8-c554-4ea3-acc3-5411936131a3;21429;Kec. Panjalu                  ;3;21400
e20d4159-c418-4633-ba06-973f1769c9b4;21430;Kec. Panumbangan              ;3;21400
d019e117-8245-4b58-8d25-0776006ca62d;21431;Kec. Panjalu Utara/Sukamantri ;3;21400
020f53cc-aa42-4d10-ad9c-1b67c81f50d6;21432;Kec. Sindangkasih             ;3;21400
1d68cd15-2370-4129-bb9d-70cbce8314a3;21433;Kec. Purwadadi                ;3;21400
e79a9f4c-fcd5-40d4-b9fb-f396876f018b;21434;Kec. Baregbeg                 ;3;21400
3a526edb-bfb2-4191-8528-41620c0ef6ea;21435;Kec. Lumbung                  ;3;21400
79e66c6d-3f64-4f55-92d5-ce9a77daaaa1;21436;Kec. Mangunjaya               ;3;21400
07510c00-673f-46f6-93d8-476c76e1c432;21437;Sukamantri                    ;3;
07a8cd77-185c-4d52-b62b-6bebdcfc4f96;21490;Padaherang                    ;3;
f77791d9-a471-4953-8323-df31d6a3ea9e;21491;Kalipucang                    ;3;
ccaa668d-b482-4300-a723-64d541d381bd;21492;Pangandaran                   ;3;
9255e21a-bc3a-417b-bb00-88cc72834889;21493;Sidamulih                     ;3;
39a7f068-fd82-4ef8-a42d-77b2d1a4387c;21494;Parigi                        ;3;
8bdb531f-5dbb-4654-8a85-b377d2ce250c;21495;Cimerak                       ;3;
5c918d1e-fb4c-40f5-95fd-faf8c76ed6bc;21496;Cigugur                       ;3;
2ab944e1-808c-4a1e-af43-0784e6bd737f;21497;Langkaplancar                 ;3;
fe6c7ff6-b2bf-42f3-b4bf-36122bd76684;21498;Mangunjaya                    ;3;
471cfc36-2320-45c0-bd10-a0a76c058303;21500;Kab. Kuningan                 ;2;20000
8b7fe134-15ec-4866-92d3-63849f8bd8e8;21501;Kec. Darma                    ;3;21500
3b0b6bbe-0919-41cd-82b7-521b3789e018;21502;Kec. Kadugede                 ;3;21500
dc177f59-748d-4300-af6f-f6fb421bcf95;21503;Kec. Ciniru                   ;3;21500
a6198d6f-2d0a-4f1f-a585-83383321b997;21504;Kec. Selajambe                ;3;21500
d466daa2-be9d-43db-a3f5-b60db2c9e8a8;21505;Kec. Subang                   ;3;21500
f50c2e3d-69b3-4bdd-9e41-36cbb2c0b464;21506;Kec. Ciwaru                   ;3;21500
c4d88d0f-46b6-4463-a365-963b805fc9e7;21507;Kec. Cibingbin                ;3;21500
97657e71-a489-4051-800d-684bfaed5c20;21508;Kec. Luragung                 ;3;21500
1e725cba-0567-4635-9028-d34d73a5d7c5;21509;Kec. Cidahu                   ;3;21500
761f6485-29a5-48cc-90a9-12295c70013c;21510;Kec. Ciawigebang              ;3;21500
e011b290-ffb5-4d7c-ab52-b6a5df640a3d;21511;Kec. Lebakwangi               ;3;21500
4b5810a4-dff9-431a-883b-b4386a240715;21512;Kec. Garawangi                ;3;21500
54c133cc-8987-44e2-ba40-1322a0f4a6d4;21513;Kec. Kuningan                 ;3;21500
d7cabc39-8e6f-435b-9550-3dc16bb5ac68;21514;Kec. Cigugur                  ;3;21500
5ba64237-4fac-4681-b75f-8e3eb951a5c7;21515;Kec. Kramatmulya              ;3;21500
3379ac81-0539-40cc-b762-110f08ab0c51;21516;Kec. Jalaksana                ;3;21500
c12f86ff-89b9-4d3d-b970-82ad7ec0558b;21517;Kec. Cilimus                  ;3;21500
cd802ff5-0e3c-4150-b1ad-089a73077a8c;21518;Kec. Mandirancan              ;3;21500
a42e369f-7676-4918-82da-0949e3e14708;21519;Kec. Pasawahan                ;3;21500
18c37876-f17a-4189-bce6-d0b899d42319;21520;Kec. Pancalang                ;3;21500
d50b3b01-30f2-42a3-903b-e58ae5faeced;21521;Kec. Cipicung                 ;3;21500
7bdb0618-93bc-4f2e-a3c8-51e78124b152;21522;Kec. Kalimanggis              ;3;21500
7c225743-2e53-4bf4-b0b8-d086aa58cfc1;21523;Kec. Japara                   ;3;21500
20674e83-60db-485b-aead-310a78eb82cc;21524;Kec. Karangkancana            ;3;21500
c5c37920-9833-4327-bdc1-b6f288d1a4a8;21525;Kec. Nusaherang               ;3;21500
1d65ad1f-98d1-45bd-b6ec-7bbfc71862c5;21526;Kec. Cilebak                  ;3;21500
e3c14587-22b6-480b-94eb-6d4dab67f8b9;21527;Kec. Hantara                  ;3;21500
97dd59cc-9202-495d-948b-4500137215c4;21528;Kec. Cimahi                   ;3;21500
4d4b5987-60a8-4b7a-b356-2898c7cae28c;21529;Kec. Cibeureum                ;3;21500
e76358ce-665a-47d1-8583-fe3aa0c55e0c;21530;Kec. Sindang Agung            ;3;21500
e45eee4a-4695-4d0f-bb05-7668c1a95ec1;21531;Kec. Maleber                  ;3;21500
7960b573-33b5-4b07-878c-728847206b2b;21532;Kec. Ciganda Mekar            ;3;21500
cf5a2c77-eac0-4271-b607-d70eebd000bc;21600;Kab. Majalengka               ;2;20000
d258d864-13e6-4833-be51-acb5ab611695;21601;Kec. Lemahsugih               ;3;21600
8bc4d600-e909-4056-bceb-7d8760bb7841;21602;Kec. Bantarujeg               ;3;21600
61d4c208-9e1a-4db6-b699-5e623b193a17;21603;Kec. Cikijing                 ;3;21600
5802fb70-8e48-4747-935a-174dade6653a;21604;Kec. Talaga                   ;3;21600
eb95b381-a021-44e9-b1c2-88c95691f0c5;21605;Kec. Argapura                 ;3;21600
40a25d95-d11b-4997-ba4f-56d027b24d41;21606;Kec. Maja                     ;3;21600
2a725300-6584-4139-820c-dacd0f73b544;21607;Kec. Majalengka               ;3;21600
b19952a7-d7e2-486a-894a-c725373e5a5c;21608;Kec. Cigasong                 ;3;21600
c93c04f1-ee3d-45ec-8c7d-2a54bd2c0da3;21609;Kec. Sukahaji                 ;3;21600
36838147-86c3-40eb-b2ad-61f8886c90c0;21610;Kec. Rajagaluh                ;3;21600
0114cc4e-29f6-4672-9f7b-b14dffe361de;21611;Kec. Sindangwangi             ;3;21600
083efd1b-92bd-4520-bf6f-6825897d0bad;21612;Kec. Leuwimunding             ;3;21600
d80d2693-127b-429e-959f-2cce08e7c3ec;21613;Kec. Palasah                  ;3;21600
d82b3158-147a-4ba7-b64e-5b020366fad2;21614;Kec. Jatiwangi                ;3;21600
69503641-e663-4cd3-9611-086014c0847d;21615;Kec. Dawuan                   ;3;21600
4420c6ee-e7d9-4310-844b-84e3fb997a95;21616;Kec. Panyingkiran             ;3;21600
b8630656-fdad-41a0-85d9-e4ec372c7f38;21617;Kec. Kadipaten                ;3;21600
41ea41ec-7cdd-410b-b93d-30a78edc55f0;21618;Kec. Kertajati                ;3;21600
699ec88b-2d91-4c1a-bdd1-cd45069a32c0;21619;Kec. Jatitujuh                ;3;21600
71217fb1-2fc0-4739-bfbd-50d7f130bb98;21620;Kec. Ligung                   ;3;21600
89699372-6837-4b4e-9890-d0636fa7b26b;21621;Kec. Sumberjaya               ;3;21600
be9b735b-ff29-44b3-90cd-b1b7b675bc2c;21622;Kec. Banjaran                 ;3;21600
297788fb-6830-47ba-a4d7-8c60b4368486;21623;Kec. Cingambul                ;3;21600
7ce5fbc9-bba4-4cb5-81e7-769c47e04e69;21624;Kec. Mala usma                ;3;21600
3cb6ecc2-2a85-4f03-a15b-7adb0284985c;21625;Kec. Sindang                  ;3;21600
5c930709-bb4a-4586-b1d7-1c0c5f257a56;21626;Kec. Kasokandel               ;3;21600
ef32b05b-5029-4c28-b773-3c143d0210a7;21700;Kab. Cirebon                  ;2;20000
27bc9c79-09ae-4abf-8be6-3b417ef34169;21701;Kec. Waled                    ;3;21700
40ca0092-ac22-4661-9afa-2d7011845f1c;21702;Kec. Ciledug                  ;3;21700
abd4768c-e343-4883-a748-69cef6cbda37;21703;Kec. Losari                   ;3;21700
51adedf3-5938-4084-a4c1-ca8207c8af48;21704;Kec. Babakan                  ;3;21700
fe99bb68-17a5-4fe8-bfc1-b75ff27895ed;21705;Kec. Karang Sembung           ;3;21700
88f1fbdf-0c3f-44c4-87ba-08ed2dbb0484;21706;Kec. Lemah Abang              ;3;21700
bac1f194-a6b9-4302-98a2-de3147272fbd;21707;Kec. Sedong                   ;3;21700
e3fd83ce-411d-4664-a512-024e2b1ebac7;21708;Kec. Astana Japura            ;3;21700
e08f2cd2-8255-4a3e-9bb2-1cf8dc747513;21709;Kec. Mundu                    ;3;21700
325e7378-258d-4ee3-8388-6c50c26039bf;21710;Kec. Beber                    ;3;21700
68576f15-96bb-41a9-b489-7df34c3d8fe6;21712;Kec. Sumber                   ;3;21700
d7812b06-b37b-4148-811d-ccc902f7fecd;21713;Kec. Palimanan                ;3;21700
2f5d4529-1cc3-4438-9b27-7c8a47811e0e;21714;Kec. Plumbon                  ;3;21700
22236dd6-e8aa-4a3d-bc13-fc2b8515cebe;21715;Kec. Weru                     ;3;21700
ad4ba8fa-a378-4f4d-bbf9-36f57e7cad6b;21718;Kec. Kapetakan                ;3;21700
fbf5099c-a443-41a2-9338-90ec7c27187d;21719;Kec. Klangenan                ;3;21700
752c80a6-8fe4-4177-9064-34e216471e9e;21720;Kec. Arjawinangun             ;3;21700
4d24b036-0e9e-4657-baf1-5c4db6057ce3;21721;Kec. Ciwaringin               ;3;21700
c05b69f9-e0ec-4bd7-b09b-2729901e7aeb;21722;Kec. Susukan                  ;3;21700
954e8129-5283-4fed-9a81-fdb68d9cf510;21723;Kec. Gegesik                  ;3;21700
50a835ef-9000-4ad4-9350-1b78893cd032;21724;Kec. Susukan Lebak            ;3;21700
7b2e2bff-01d6-4831-8ccf-c38b23a7b368;21725;Kec. Pabedilan                ;3;21700
e5751c52-3c53-4045-a37e-78d463f514d4;21726;Kec. Dukupuntang              ;3;21700
8ee4e54c-6aed-49a1-890a-03cb0cbdfef1;21727;Kec. Panguragan               ;3;21700
82deeadb-b54e-4c22-98c5-a1db0ba4d053;21728;Kec. Kaliwedi                 ;3;21700
0d0e893f-5f4a-46e8-8389-b80262edb727;21729;Kec. Pangenan                 ;3;21700
e7b28819-d219-4b1c-8c2f-cefa9a34ddfc;21730;Kec. Gebang                   ;3;21700
94d0caac-abf9-45dd-993e-82d341d6c8a1;21731;Kec. Depok                    ;3;21700
963b06fd-aa9c-4e1c-9702-8c0d776db151;21732;Kec. Kedawung                 ;3;21700
d2608e25-7e38-4931-a09a-c1f0fcaad33c;21733;Kec. Karang Wereng            ;3;21700
a78b6805-68f4-4adc-98fc-0b6627cc2857;21734;Kec. Talun                    ;3;21700
e6bd7534-743d-46e0-b490-4dfd7f75f1b6;21735;Kec. Gunung Jati              ;3;21700
6efd27f1-7679-480a-be7f-4c79653056bf;21736;Kec. Pasaleman                ;3;21700
434b9a2c-f27e-43d0-b258-4c28f8a09dd1;21737;Kec. Pabuaran                 ;3;21700
ea1951d3-9a23-41bc-acf5-04c176c803cd;21738;Kec. Tengah Tani              ;3;21700
cf464ca5-1500-4cfe-816e-b34cac64ffab;21739;Kec. Plered                   ;3;21700
e3c8b66c-5cc8-4216-96b0-a80788badfaf;21740;Kec. Gempol                   ;3;21700
a29bf488-1f06-4234-9e51-180dcba67efb;21741;Kec. Greged                   ;3;21700
5527a445-658c-493d-bf83-7a131fe8b8e3;21742;Kec. Suranenggala             ;3;21700
bc376bde-1b67-4253-8122-d6f65b44d748;21743;Kec. Jamblang                 ;3;21700
743eeff4-f18f-48ba-a237-fc47251edc74;21800;Kab. Indramayu                ;2;20000
e4f50778-0d4d-46e2-8b18-e825a62eab94;21801;Kec. Haurgeulis               ;3;21800
832b4466-72e8-42cb-b42d-d38b2f3555d7;21802;Kec. Kroya                    ;3;21800
f40f533c-6748-444c-9ede-9a32c42b9e8e;21803;Kec. Gabuswetan               ;3;21800
58e9ac30-9ad2-49f6-b88e-3a60cab6a3d5;21804;Kec. Cikedung                 ;3;21800
f50bd2ea-5f47-48ce-a8d3-9ba327c9149b;21805;Kec. Lelea                    ;3;21800
14ac380e-c4a7-4a28-931a-48531d711202;21806;Kec. Bangodua                 ;3;21800
4b831b2b-be38-4dc1-80d0-78961b0a6190;21807;Kec. Widasari                 ;3;21800
3ebf4b10-b34b-4aa5-8a14-aae17ec2906d;21808;Kec. Kertasemaya              ;3;21800
17426578-2171-4d9a-9d90-eb00ba30f1ae;21809;Kec. Krangkeng                ;3;21800
3a5507c4-46f3-4753-b9ed-a6200ba8ad0f;21810;Kec. Karangampel              ;3;21800
1722bed5-2b17-44d4-915a-335a14d32f88;21811;Kec. Juntinyuat               ;3;21800
191bd689-4a89-45b3-8a70-1219fdef192e;21812;Kec. Sliyeg                   ;3;21800
1e288165-2d04-4790-9f76-46be31e764bd;21813;Kec. Jatibarang               ;3;21800
ffe5fcf1-e800-4569-8f0b-f9d84b5e4e11;21814;Kec. Balongan                 ;3;21800
89c33a7e-2057-45f9-9a2e-f420e143113f;21815;Kec. Indramayu                ;3;21800
526fd32a-f5c5-4875-89e7-1d588d782af3;21816;Kec. Sindang                  ;3;21800
4f804250-973d-4815-9864-318326befd48;21817;Kec. Lohbener                 ;3;21800
04290889-8b14-4f8e-93a8-4c0d9464c855;21818;Kec. Losarang                 ;3;21800
ccd0105b-3205-48a5-80dc-0f3cebae9490;21819;Kec. Kandanghaur              ;3;21800
8b1b0049-e5bd-4daf-b4ae-0a2b43e1af97;21820;Kec. Bongas                   ;3;21800
4b0deb31-3ce8-4314-8c51-bd2f5474c553;21821;Kec. Anjatan                  ;3;21800
feb908f2-722f-45f6-8f34-d8e65c27e0cc;21822;Kec. Sukra                    ;3;21800
72e515bc-4bc8-43e1-9aa2-230a47894aa2;21823;Kec. Arahan                   ;3;21800
48a358a4-a436-45e3-bbe7-53d237fad838;21824;Kec. Cantigi                  ;3;21800
c416676b-a567-4be0-ab1e-e0441343aa8e;21825;Kec. Gantar                   ;3;21800
65840927-1ec7-4454-8e55-c4b82646679a;21826;Kec. Terisi                   ;3;21800
88092b8b-1a40-4462-8244-846b137e4d57;21827;Kec. Sukagumiwang             ;3;21800
79770b50-0f55-4a21-b0c9-4aa0e7598521;21828;Kec. Kedokan Bunder           ;3;21800
404073c6-7eba-41af-a7f3-21b1a9de3663;21829;Kec. Pasekan                  ;3;21800
642e453c-ec79-4dd3-aa17-c4c22db99d97;21830;Kec. Tukdana                  ;3;21800
7fed4ff1-a239-4338-9b29-ac3d31d24a26;21831;Kec. Patrol                   ;3;21800
2844f122-8eb0-44bb-9c7a-b4f8a38e62b6;21900;Kab. Subang                   ;2;20000
ad66bdaa-abd1-4096-a87b-662f131afa7a;21901;Kec. Sagalaherang             ;3;21900
c5c48559-9718-429d-ad94-e942455298f4;21902;Kec. Jalancagak               ;3;21900
19d4f805-0ab4-4403-86d8-584e99feddf7;21903;Kec. Cisalak                  ;3;21900
1a6d19e7-8712-4cbe-aa25-d09991505099;21904;Kec. Tanjung Siang            ;3;21900
c3cfd59c-5b1a-496a-b78d-efbd18c75128;21905;Kec. Cijambe                  ;3;21900
1f7f95db-8299-496d-8aa3-ea4ee1117855;21906;Kec. Cibogo                   ;3;21900
54c0ff2a-cbe2-4558-baa6-6ececfaf7178;21907;Kec. Subang                   ;3;21900
ce69ec6c-355b-40ac-91c4-a2797e60f401;21908;Kec. Kalijati                 ;3;21900
6e95531c-99c1-4dae-9202-4e3b608b5c3b;21909;Kec. Cipeundeuy               ;3;21900
45b41aee-545d-4250-bf04-6ca237051487;21910;Kec. Pabuaran                 ;3;21900
a8dd1cc4-ab0d-476a-a20f-d96ff7039e86;21911;Kec. Patokbeusi               ;3;21900
4ff05ec3-a4d8-4049-b40e-5a732d55274a;21912;Kec. Purwadadi                ;3;21900
dc1b4581-f1b5-440d-846b-fb4464552423;21913;Kec. Cikaum                   ;3;21900
0b1b6246-a149-4354-ba4c-8658a5388cff;21914;Kec. Pagaden                  ;3;21900
38911857-9f35-42a1-891a-a3fcac6b512a;21915;Kec. Cipunagara               ;3;21900
38522ce1-5b2b-48fc-89e5-55c6e9304da6;21916;Kec. Compreng                 ;3;21900
2c7e62ea-8fa5-4981-ad12-39e48854ada0;21917;Kec. Binong                   ;3;21900
70d2f92e-d5d3-4fc4-bbd5-ccc585dfe771;21918;Kec. Ciasem                   ;3;21900
85751ce1-44f1-423b-b0f7-4b7e386a6473;21919;Kec. Pamanukan                ;3;21900
4e65ee18-3023-40f5-810e-f651da13ae1e;21920;Kec. Pusakanagara             ;3;21900
13178dde-2e73-4c3e-bc41-1e0b381211ea;21921;Kec. Legon Kulon              ;3;21900
90e9ccb9-6b52-43d7-9819-76cc9f8141a4;21922;Kec. Blanakan                 ;3;21900
24533d81-33df-44b2-acde-8520376b9b74;21923;Kec. Dawuan                   ;3;21900
3c4580a0-569f-4b1b-be7a-5efc26fb9372;21924;Kec. Serang Panjang           ;3;21900
84f88446-ba20-409c-b5cf-07e70239cd85;21925;Kec. Kasomalang               ;3;21900
3c275c26-04af-42a2-a5ea-f26b49e50deb;21926;Kec. Tambakdahan              ;3;21900
ed95da3a-61e5-4ff4-a0bc-ecc99efca1e1;21927;Kec. Pagaden Barat            ;3;21900
03fd83fc-e7ab-4c20-b116-4be52ed7dd2e;21928;Kec. Pusakajaya               ;3;21900
783bf8da-1967-4849-b1f8-e8df3a69a3c9;21929;Kec. Ciater                   ;3;21900
34ddf50a-7cb4-4db1-bcc1-afc3b495c3a2;21930;Kec. Sukasari                 ;3;21900
5e14f411-08f9-4412-b79a-b3a41c75e5f9;22000;Kab. Purwakarta               ;2;20000
989fd821-4890-4c67-b533-912b17a86c35;22001;Kec. Jatiluhur                ;3;22000
af295ef0-8c1f-4748-9515-2228fe8c3d07;22002;Kec. Maniis                   ;3;22000
4c32a5b3-f724-4e96-98b5-f3c3b064a5e1;22003;Kec. Tegalwaru                ;3;22000
2694633a-ab62-46da-ac27-f2426291e917;22004;Kec. Plered                   ;3;22000
c475ea54-bbaf-47b3-a819-bd096527a476;22005;Kec. Sukatani                 ;3;22000
c66503e8-77bb-4044-a74d-015f57b005a4;22006;Kec. Darangdan                ;3;22000
df32d582-732d-401f-98dd-2ac692349d2a;22007;Kec. Bojong                   ;3;22000
1ed8a002-ee16-4bed-be26-18e9501b7984;22008;Kec. Wanayasa                 ;3;22000
f7e8b62c-0b42-487b-933b-ba4c317ee8dc;22009;Kec. Pasawahan                ;3;22000
bd06f68a-3082-4a6e-9f65-49dfe280b019;22010;Kec. Purwakarta               ;3;22000
c37d45a7-71a4-4b8d-a734-7fd495fa98f7;22011;Kec. Campaka                  ;3;22000
e63508c9-fd57-4bb2-be5c-4918bc836d51;22012;Kec. Sukasari                 ;3;22000
4a0ee5b2-d2d3-43a6-b217-ca45c9feabec;22013;Kec. Kiarapedes               ;3;22000
7666e71d-93b3-40e0-9632-59e61883757d;22014;Kec. Babakancikao             ;3;22000
