"","Kecamatan","Kab.Kota","Provinsi","Kelas.RusakPerc","Lab.RusakPerc","UKS.RusakPerc","Perpus.RusakPerc","Toilet.RusakPerc"
"1","Kec. Tanjungsari ","Sumedang","Jawa Barat",0,0,0,0,0
"2","Kec. Darmaraja ","Sumedang","Jawa Barat",0,0,0,0,0
"3","Kec. Pamulihan ","Sumedang","Jawa Barat",0,0,0,0,0
"4","Kec. Talaga ","Majalengka","Jawa Barat",0,0,0,0,0
"5","Kec. Palasah ","Majalengka","Jawa Barat",0,0,0,0,0
"6","Kec. Jatiwangi ","Majalengka","Jawa Barat",0,0,0,0,0
"7","Kec. Dawuan ","Majalengka","Jawa Barat",0,0,0,0,0
"8","Kec. Kadipaten ","Majalengka","Jawa Barat",0,0,0,0,0
"9","Kec. Ligung ","Majalengka","Jawa Barat",0,0,0,0,0
"10","Kec. Sumberjaya ","Majalengka","Jawa Barat",0,0,0,0,0
"11","Kec. Sindang ","Majalengka","Jawa Barat",0,0,0,0,0
"12","Kec. Kasokandel ","Majalengka","Jawa Barat",0,0,0,0,0
"13","Kec. Waled ","Cirebon","Jambi",0,0,0,0,0
"14","Kec. Ciledug ","Cirebon","Jambi",0,0,0,0,0
"15","Kec. Karang Sembung ","Cirebon","Jambi",0,0,0,0,0
"16","Kec. Astana Japura ","Cirebon","Jambi",0,0,0,0,0
"17","Kec. Kapetakan ","Cirebon","Jambi",0,0,0,0,0
"18","Kec. Klangenan ","Cirebon","Jambi",0,0,0,0,0
"19","Kec. Panguragan ","Cirebon","Jambi",0,0,0,0,0
"20","Kec. Pangenan ","Cirebon","Jambi",0,0,0,0,0
"21","Kec. Karangwareng ","Cirebon","Jambi",0,0,0,0,0
"22","Kec. Suranenggala ","Cirebon","Jambi",0,0,0,0,0
"23","Kec. Baros ","Sukabumi","Jawa Barat",0,0,0,0,0
"24","Kec. Warudoyong ","Sukabumi","Jawa Barat",0,0,0,0,0
"25","Kec. Cipayung ","Depok","Jawa Barat",0,0,0,0,0
"26","Kec. Cinere ","Depok","Jawa Barat",0,0,0,0,0
"27","Kec. Singajaya ","Garut","Jawa Barat",0,0,0,0,0
"28","Kec. Cilawu ","Garut","Jawa Barat",0,0,0,0,0
"29","Kec. Cisurupan ","Garut","Jawa Barat",0,0,0,0,0
"30","Kec. Leles ","Garut","Jawa Barat",0,0,0,0,0
"31","Kec. Cibiuk ","Garut","Jawa Barat",0,0,0,0,0
"32","Kec. Selaawi ","Garut","Jawa Barat",0,0,0,0,0
"33","Kec. Caringin ","Garut","Jawa Barat",0,0,0,0,0
"34","Kec. Pasirwangi ","Garut","Jawa Barat",0,0,0,0,0
"35","Kec. Karangtengah ","Garut","Jawa Barat",0,0,0,0,0
"36","Kec. Cigedug ","Garut","Jawa Barat",0,0,0,0,0
"37","Kec. Sucinaraja ","Garut","Jawa Barat",0,0,0,0,0
"38","Kec. Lelea ","Indramayu","Jambi",0,0,0,0,0
"39","Kec. Bangodua ","Indramayu","Jambi",0,0,0,0,0
"40","Kec. Widasari ","Indramayu","Jambi",0,0,0,0,0
"41","Kec. Juntinyuat ","Indramayu","Jambi",0,0,0,0,0
"42","Kec. Balongan ","Indramayu","Jambi",0,0,0,0,0
"43","Kec. Bongas ","Indramayu","Jambi",0,0,0,0,0
"44","Kec. Arahan ","Indramayu","Jambi",0,0,0,0,0
"45","Kec. Cantigi ","Indramayu","Jambi",0,0,0,0,0
"46","Kec. Gantar ","Indramayu","Jambi",0,0,0,0,0
"47","Kec. Sukagumiwang ","Indramayu","Jambi",0,0,0,0,0
"48","Kec. Patrol ","Indramayu","Jambi",0,0,0,0,0
"49","Kec. Sagalaherang ","Subang","Jawa Barat",0,0,0,0,0
"50","Kec. Cibogo ","Subang","Jawa Barat",0,0,0,0,0
"51","Kec. Binong ","Subang","Jawa Barat",0,0,0,0,0
"52","Kec. Blanakan ","Subang","Jawa Barat",0,0,0,0,0
"53","Kec. Serangpanjang ","Subang","Jawa Barat",0,0,0,0,0
"54","Kec. Kasomalang ","Subang","Jawa Barat",0,0,0,0,0
"55","Kec. Cibeureum ","Tasikmalaya","Jawa Barat",0,0,0,0,0
"56","Kec. Cipedes ","Tasikmalaya","Jawa Barat",0,0,0,0,0
"57","Kec. Caringin ","Bogor","Jawa Barat",0,0,0,0,0
"58","Kec. Cisarua ","Bogor","Jawa Barat",0,0,0,0,0
"59","Kec. Cigudeg ","Bogor","Jawa Barat",0,0,0,0,0
"60","Kec. Jasinga ","Bogor","Jawa Barat",0,0,0,0,0
"61","Kec. Sukajaya ","Bogor","Jawa Barat",0,0,0,0,0
"62","Kec. Cigombong ","Bogor","Jawa Barat",0,0,0,0,0
"63","Kec. Leuwisadeng ","Bogor","Jawa Barat",0,0,0,0,0
"64","Kec. Cimaung ","Bandung","Jawa Barat",0,0,0,0,0
"65","Kec. Pacet ","Bandung","Jawa Barat",0,0,0,0,0
"66","Kec. Ciparay ","Bandung","Jawa Barat",0,0,0,0,0
"67","Kec. Arjasari ","Bandung","Jawa Barat",0,0,0,0,0
"68","Kec. Pameungpeuk ","Bandung","Jawa Barat",0,0,0,0,0
"69","Kec. Soreang ","Bandung","Jawa Barat",0,0,0,0,0
"70","Kec. Cilengkrang ","Bandung","Jawa Barat",0,0,0,0,0
"71","Kec. Cimenyan ","Bandung","Jawa Barat",0,0,0,0,0
"72","Kec. Rancabali ","Bandung","Jawa Barat",0,0,0,0,0
"73","Kec. Kadugede ","Kuningan","Jawa Barat",0,0,0,0,0
"74","Kec. Ciniru ","Kuningan","Jawa Barat",0,0,0,0,0
"75","Kec. Cidahu ","Kuningan","Jawa Barat",0,0,0,0,0
"76","Kec. Ciawigebang ","Kuningan","Jawa Barat",0,0,0,0,0
"77","Kec. Cilimus ","Kuningan","Jawa Barat",0,0,0,0,0
"78","Kec. Mandirancan ","Kuningan","Jawa Barat",0,0,0,0,0
"79","Kec. Pasawahan ","Kuningan","Jawa Barat",0,0,0,0,0
"80","Kec. Pancalang ","Kuningan","Jawa Barat",0,0,0,0,0
"81","Kec. Gununghalu ","Bandung Barat","Jawa Barat",0,0,0,0,0
"82","Kec. Cihampelas ","Bandung Barat","Jawa Barat",0,0,0,0,0
"83","Kec. Padalarang ","Bandung Barat","Jawa Barat",0,0,0,0,0
"84","Kec. Saguling ","Bandung Barat","Jawa Barat",0,0,0,0,0
"85","KEC. CIMERAK ","Pangandaran","Jawa Barat",0,0,0,0,0
"86","KEC. CIGUGUR ","Pangandaran","Jawa Barat",0,0,0,0,0
"87","KEC. LANGKAPLANCAR ","Pangandaran","Jawa Barat",0,0,0,0,0
"88","KEC. MANGUNJAYA ","Pangandaran","Jawa Barat",0,0,0,0,0
"89","KEC. PARIGI ","Pangandaran","Jawa Barat",0,0,0,0,0
"90","Kec. Bojong Loa Kaler ","Bandung","Jawa Barat",0,0,0,0,0
"91","Kec. Astanaanyar ","Bandung","Jawa Barat",0,0,0,0,0
"92","Kec. Bandung Kidul ","Bandung","Jawa Barat",0,0,0,0,0
"93","Kec. Rancasari ","Bandung","Jawa Barat",0,0,0,0,0
"94","Kec. Arcamanik ","Bandung","Jawa Barat",0,0,0,0,0
"95","Kec. Bandung Wetan ","Bandung","Jawa Barat",0,0,0,0,0
"96","Kec. Surade ","Sukabumi","Jawa Barat",0,0,0,0,0
"97","Kec. Tegalbuleud ","Sukabumi","Jawa Barat",0,0,0,0,0
"98","Kec. Cidolog ","Sukabumi","Jawa Barat",0,0,0,0,0
"99","Kec. Sukabumi ","Sukabumi","Jawa Barat",0,0,0,0,0
"100","Kec. ","Sukabumi","Jawa Barat",0,0,0,0,0
"101","Kec. Bantar Gadung ","Sukabumi","Jawa Barat",0,0,0,0,0
"102","Kec. Cicantayan ","Sukabumi","Jawa Barat",0,0,0,0,0
"103","Kec. Purabaya ","Sukabumi","Jawa Barat",0,0,0,0,0
"104","Kec. Caringin ","Sukabumi","Jawa Barat",0,0,0,0,0
"105","Kec. Cipatujah ","Tasikmalaya","Jawa Barat",0,0,0,0,0
"106","Kec. Karangnunggal ","Tasikmalaya","Jawa Barat",0,0,0,0,0
"107","Kec. Pancatengah ","Tasikmalaya","Jawa Barat",0,0,0,0,0
"108","Kec. Taraju ","Tasikmalaya","Jawa Barat",0,0,0,0,0
"109","Kec. Tanjungjaya ","Tasikmalaya","Jawa Barat",0,0,0,0,0
"110","Kec. Sukaraja ","Tasikmalaya","Jawa Barat",0,0,0,0,0
"111","Kec. Cineam ","Tasikmalaya","Jawa Barat",0,0,0,0,0
"112","Kec. Leuwisari ","Tasikmalaya","Jawa Barat",0,0,0,0,0
"113","Kec. Cisayong ","Tasikmalaya","Jawa Barat",0,0,0,0,0
"114","Kec. Jamanis ","Tasikmalaya","Jawa Barat",0,0,0,0,0
"115","Kec. Pagerageung ","Tasikmalaya","Jawa Barat",0,0,0,0,0
"116","Kec. Bojongasih ","Tasikmalaya","Jawa Barat",0,0,0,0,0
"117","Kec. Puspahiang ","Tasikmalaya","Jawa Barat",0,0,0,0,0
"118","Kec. Jatiwaras ","Tasikmalaya","Jawa Barat",0,0,0,0,0
"119","Kec. Plered ","Purwakarta","Jawa Barat",0,0,0,0,0
"120","Kec. Sukasari ","Purwakarta","Jawa Barat",0,0,0,0,0
"121","Kec. Babakancikao ","Purwakarta","Jawa Barat",0,0,0,0,0
"122","Kec. Bungursari ","Purwakarta","Jawa Barat",0,0,0,0,0
"123","Kec. Ciampel ","Karawang","Jawa Barat",0,0,0,0,0
"124","Kec. Tirtamulya ","Karawang","Jawa Barat",0,0,0,0,0
"125","Kec. Rawamerta ","Karawang","Jawa Barat",0,0,0,0,0
"126","Kec. Tempuran ","Karawang","Jawa Barat",0,0,0,0,0
"127","Kec. Cibuaya ","Karawang","Jawa Barat",0,0,0,0,0
"128","Kec. Tirtajaya ","Karawang","Jawa Barat",0,0,0,0,0
"129","Kec. Batujaya ","Karawang","Jawa Barat",0,0,0,0,0
"130","Kec. Pakisjaya ","Karawang","Jawa Barat",0,0,0,0,0
"131","Kec. Banyusari ","Karawang","Jawa Barat",0,0,0,0,0
"132","Kec. Teluk Jambe Barat ","Karawang","Jawa Barat",0,0,0,0,0
"133","Kec. Tegalwaru ","Karawang","Jawa Barat",0,0,0,0,0
"134","Kec. Naringgul ","Cianjur","Jambi",0,0,0,0,0
"135","Kec. Kadupandak ","Cianjur","Jambi",0,0,0,0,0
"136","Kec. Pagelaran ","Cianjur","Jambi",0,0,0,0,0
"137","Kec. Sukaluyu ","Cianjur","Jambi",0,0,0,0,0
"138","Kec. Bojong Picung ","Cianjur","Jambi",0,0,0,0,0
"139","Kec. Cikadu ","Cianjur","Jambi",0,0,0,0,0
"140","Kec. Leles ","Cianjur","Jambi",0,0,0,0,0
"141","Kec. Haurwangi ","Cianjur","Jambi",0,0,0,0,0
"142","Kec. Pasirkuda ","Cianjur","Jambi",0,0,0,0,0
"143","Kec. Pamarican ","Ciamis","Jawa Barat",0,0,0,0,0
"144","Kec. Cimaragas ","Ciamis","Jawa Barat",0,0,0,0,0
"145","Kec. Jatinagara ","Ciamis","Jawa Barat",0,0,0,0,0
"146","Kec. Panawangan ","Ciamis","Jawa Barat",0,0,0,0,0
"147","Kec. Panjalu ","Ciamis","Jawa Barat",0,0,0,0,0
"148","Kec. Sindangkasih ","Ciamis","Jawa Barat",0,0,0,0,0
"149","Kec. Lumbung ","Ciamis","Jawa Barat",0,0,0,0,0
"150","Kec. Kedung Waringin ","Bekasi","Jawa Barat",0,0,0,0,0
"151","Kec. Pebayuran ","Bekasi","Jawa Barat",0,0,0,0,0
"152","Kec. Muara Gembong ","Bekasi","Jawa Barat",0,0,0,0,0
"153","Kec. Karang Bahagia ","Bekasi","Jawa Barat",0,0,0,0,0
"154","Kec. Cikarang Timur ","Bekasi","Jawa Barat",0,0,0,0,0
"155","Kec. Sukakarya ","Bekasi","Jawa Barat",0,0,0,0,0
"156","Kec. Salam ","Magelang","Jawa Tengah",0,0,0,0,0
"157","Kec. Mungkid ","Magelang","Jawa Tengah",0,0,0,0,0
"158","Kec. Tempuran ","Magelang","Jawa Tengah",0,0,0,0,0
"159","Kec. Kaliangkrik ","Magelang","Jawa Tengah",0,0,0,0,0
"160","Kec. Sukolilo ","Pati","Jawa Tengah",0,0,0,0,0
"161","Kec. Batangan ","Pati","Jawa Tengah",0,0,0,0,0
"162","Kec. Jakenan ","Pati","Jawa Tengah",0,0,0,0,0
"163","Kec. Wedarijaksa ","Pati","Jawa Tengah",0,0,0,0,0
"164","Kec. Margoyoso ","Pati","Jawa Tengah",0,0,0,0,0
"165","Kec. Dukuhseti ","Pati","Jawa Tengah",0,0,0,0,0
"166","Kec. Bandar ","Batang","Jawa Barat",0,0,0,0,0
"167","Kec. Gringsing ","Batang","Jawa Barat",0,0,0,0,0
"168","Kec. Limpung ","Batang","Jawa Barat",0,0,0,0,0
"169","Kec. Subah ","Batang","Jawa Barat",0,0,0,0,0
"170","Kec. Banyuputih ","Batang","Jawa Barat",0,0,0,0,0
"171","Kec. Doro ","Pekalongan","Jawa Barat",0,0,0,0,0
"172","Kec. Karanganyar ","Pekalongan","Jawa Barat",0,0,0,0,0
"173","Kec. Kajen ","Pekalongan","Jawa Barat",0,0,0,0,0
"174","Kec. Kesesi ","Pekalongan","Jawa Barat",0,0,0,0,0
"175","Kec. Bojong ","Pekalongan","Jawa Barat",0,0,0,0,0
"176","Kec. Purwareja Klampok ","Banjarnegara","Jawa Tengah",0,0,0,0,0
"177","Kec. Mandiraja ","Banjarnegara","Jawa Tengah",0,0,0,0,0
"178","Kec. Purwanegara ","Banjarnegara","Jawa Tengah",0,0,0,0,0
"179","Kec. Sigaluh ","Banjarnegara","Jawa Tengah",0,0,0,0,0
"180","Kec. Grogol ","Sukoharjo","Jawa Tengah",0,0,0,0,0
"181","Kec. Baki ","Sukoharjo","Jawa Tengah",0,0,0,0,0
"182","Kec. Pekalongan Barat ","Pekalongan","Jawa Barat",0,0,0,0,0
"183","Kec. Pekalongan Selatan ","Pekalongan","Jawa Barat",0,0,0,0,0
"184","Kec. Margadana ","Tegal","Jawa Tengah",0,0,0,0,0
"185","Kec. Musuk ","Boyolali","Jawa Barat",0,0,0,0,0
"186","Kec. Banyudono ","Boyolali","Jawa Barat",0,0,0,0,0
"187","Kec. Nogosari ","Boyolali","Jawa Barat",0,0,0,0,0
"188","Kec. Kemusu ","Boyolali","Jawa Barat",0,0,0,0,0
"189","Kec. Ngawen ","Klaten","Jawa Barat",0,0,0,0,0
"190","Kec. Ceper ","Klaten","Jawa Barat",0,0,0,0,0
"191","Kec. Juwiring ","Klaten","Jawa Barat",0,0,0,0,0
"192","Kec. Wonosari ","Klaten","Jawa Barat",0,0,0,0,0
"193","Kec. Karanganom ","Klaten","Jawa Barat",0,0,0,0,0
"194","Kec. Klaten Tengah ","Klaten","Jawa Barat",0,0,0,0,0
"195","Kec. Magelang Selatan ","Magelang","Jawa Tengah",0,0,0,0,0
"196","Kec. Magelang Utara ","Magelang","Jawa Tengah",0,0,0,0,0
"197","Kec. Tembalang ","Semarang","Jawa Tengah",0,0,0,0,0
"198","Kec. Tugu ","Semarang","Jawa Tengah",0,0,0,0,0
"199","Kec. Ngaliyan ","Semarang","Jawa Tengah",0,0,0,0,0
"200","Kec. Kawunganten ","Cilacap","Jawa Tengah",0,0,0,0,0
"201","Kec. Jeruklegi ","Cilacap","Jawa Tengah",0,0,0,0,0
"202","Kec. Adipala ","Cilacap","Jawa Tengah",0,0,0,0,0
"203","Kec. Kroya ","Cilacap","Jawa Tengah",0,0,0,0,0
"204","Kec. Bodeh ","Pemalang","Jawa Tengah",0,0,0,0,0
"205","Kec. Ulujami ","Pemalang","Jawa Tengah",0,0,0,0,0
"206","Kec. Rawalo ","Banyumas","Jawa Tengah",0,0,0,0,0
"207","Kec. Kemranjen ","Banyumas","Jawa Tengah",0,0,0,0,0
"208","Kec. Cilongok ","Banyumas","Jawa Tengah",0,0,0,0,0
"209","Kec. Karanglewas ","Banyumas","Jawa Tengah",0,0,0,0,0
"210","Kec. Kedung Banteng ","Banyumas","Jawa Tengah",0,0,0,0,0
"211","Kec. Purwokerto Selatan ","Banyumas","Jawa Tengah",0,0,0,0,0
"212","Kec. Kutasari ","Purbalingga","Jawa Tengah",0,0,0,0,0
"213","Kec. Karanganyar ","Purbalingga","Jawa Tengah",0,0,0,0,0
"214","Kec. Karangmoncol ","Purbalingga","Jawa Tengah",0,0,0,0,0
"215","Kec. Balapulang ","Tegal","Jawa Tengah",0,0,0,0,0
"216","Kec. Pagerbarang ","Tegal","Jawa Tengah",0,0,0,0,0
"217","Kec. Lebaksiu ","Tegal","Jawa Tengah",0,0,0,0,0
"218","Kec. Pangkah ","Tegal","Jawa Tengah",0,0,0,0,0
"219","Kec. Kramat ","Tegal","Jawa Tengah",0,0,0,0,0
"220","Kec. Bantarkawung ","Brebes","Jawa Tengah",0,0,0,0,0
"221","Kec. Larangan ","Brebes","Jawa Tengah",0,0,0,0,0
"222","Kec. Banjarharjo ","Brebes","Jawa Tengah",0,0,0,0,0
"223","Kec. Wanasari ","Brebes","Jawa Tengah",0,0,0,0,0
"224","Kec. Songgom ","Brebes","Jawa Tengah",0,0,0,0,0
"225","Kec. Jatibarang ","Brebes","Jawa Tengah",0,0,0,0,0
"226","Kec. Kaliwiro ","Wonosobo","Jawa Barat",0,0,0,0,0
"227","Kec. Kertek ","Wonosobo","Jawa Barat",0,0,0,0,0
"228","Kec. Watumalang ","Wonosobo","Jawa Barat",0,0,0,0,0
"229","Kec. Randublatung ","Blora","Jawa Tengah",0,0,0,0,0
"230","Kec. Jiken ","Blora","Jawa Tengah",0,0,0,0,0
"231","Kec. Tunjungan ","Blora","Jawa Tengah",0,0,0,0,0
"232","Kec. Todanan ","Blora","Jawa Tengah",0,0,0,0,0
"233","Kec. Plantungan ","Kendal","Jawa Tengah",0,0,0,0,0
"234","Kec. Patean ","Kendal","Jawa Tengah",0,0,0,0,0
"235","Kec. Limbangan ","Kendal","Jawa Tengah",0,0,0,0,0
"236","Kec. Brangsong ","Kendal","Jawa Tengah",0,0,0,0,0
"237","Kec. Kangkung ","Kendal","Jawa Tengah",0,0,0,0,0
"238","Kec. Kaliwungu Selatan ","Kendal","Jawa Tengah",0,0,0,0,0
"239","Kec. Ayah ","Kebumen","Jawa Tengah",0,0,0,0,0
"240","Kec. Buluspesantren ","Kebumen","Jawa Tengah",0,0,0,0,0
"241","Kec. Rowokele ","Kebumen","Jawa Tengah",0,0,0,0,0
"242","Kec. Pracimantoro ","Wonogiri","Jawa Barat",0,0,0,0,0
"243","Kec. Tirtomoyo ","Wonogiri","Jawa Barat",0,0,0,0,0
"244","Kec. Nguntoronadi ","Wonogiri","Jawa Barat",0,0,0,0,0
"245","Kec. Purwantoro ","Wonogiri","Jawa Barat",0,0,0,0,0
"246","Kec. Slogohimo ","Wonogiri","Jawa Barat",0,0,0,0,0
"247","Kec. Girimarto ","Wonogiri","Jawa Barat",0,0,0,0,0
"248","Kec. Jumapolo ","Karanganyar","Jawa Tengah",0,0,0,0,0
"249","Kec. Jumantono ","Karanganyar","Jawa Tengah",0,0,0,0,0
"250","Kec. Kebakkramat ","Karanganyar","Jawa Tengah",0,0,0,0,0
"251","Kec. Mojogedang ","Karanganyar","Jawa Tengah",0,0,0,0,0
"252","Kec. Jenawi ","Karanganyar","Jawa Tengah",0,0,0,0,0
"253","Kec. Kedung ","Jepara","Jawa Tengah",0,0,0,0,0
"254","Kec. Nalumsari ","Jepara","Jawa Tengah",0,0,0,0,0
"255","Kec. Batealit ","Jepara","Jawa Tengah",0,0,0,0,0
"256","Kec. Tahunan ","Jepara","Jawa Tengah",0,0,0,0,0
"257","Kec. Bangsri ","Jepara","Jawa Tengah",0,0,0,0,0
"258","Kec. Kalinyamatan ","Jepara","Jawa Tengah",0,0,0,0,0
"259","Kec. Bonang ","Demak","Jawa Barat",0,0,0,0,0
"260","Kec. Dempet ","Demak","Jawa Barat",0,0,0,0,0
"261","Kec. Gajah ","Demak","Jawa Barat",0,0,0,0,0
"262","Kec. Karanganyar ","Demak","Jawa Barat",0,0,0,0,0
"263","Kec. Grabag ","Purworejo","Jawa Tengah",0,0,0,0,0
"264","Kec. Bayan ","Purworejo","Jawa Tengah",0,0,0,0,0
"265","Kec. Butuh ","Purworejo","Jawa Tengah",0,0,0,0,0
"266","Kec. Kemiri ","Purworejo","Jawa Tengah",0,0,0,0,0
"267","Kec. Bruno ","Purworejo","Jawa Tengah",0,0,0,0,0
"268","Kec. Gebang ","Purworejo","Jawa Tengah",0,0,0,0,0
"269","Kec. Gondang ","Sragen","Jawa Tengah",0,0,0,0,0
"270","Kec. Sambung Macan ","Sragen","Jawa Tengah",0,0,0,0,0
"271","Kec. Sukodono ","Sragen","Jawa Tengah",0,0,0,0,0
"272","Kec. Penawangan ","Grobogan","Jawa Barat",0,0,0,0,0
"273","Kec. Banyubiru ","Semarang","Jawa Tengah",0,0,0,0,0
"274","Kec. Ambarawa ","Semarang","Jawa Tengah",0,0,0,0,0
"275","Kec. Bawen ","Semarang","Jawa Tengah",0,0,0,0,0
"276","Kec. Ungaran Timur ","Semarang","Jawa Tengah",0,0,0,0,0
"277","Kec. Kaloran ","Temanggung","Jawa Barat",0,0,0,0,0
"278","Kec. Kedu ","Temanggung","Jawa Barat",0,0,0,0,0
"279","Kec. Candiroto ","Temanggung","Jawa Barat",0,0,0,0,0
"280","Kec. Srandakan ","Bantul","DI Yogyakarta",0,0,0,0,0
"281","Kec. Sanden ","Bantul","DI Yogyakarta",0,0,0,0,0
"282","Kec. Pundong ","Bantul","DI Yogyakarta",0,0,0,0,0
"283","Kec. Jetis ","Bantul","DI Yogyakarta",0,0,0,0,0
"284","Kec. Dlingo ","Bantul","DI Yogyakarta",0,0,0,0,0
"285","Kec. Moyudan ","Sleman","DI Yogyakarta",0,0,0,0,0
"286","Kec. Minggir ","Sleman","DI Yogyakarta",0,0,0,0,0
"287","Kec. Godean ","Sleman","DI Yogyakarta",0,0,0,0,0
"288","Kec. Berbah ","Sleman","DI Yogyakarta",0,0,0,0,0
"289","Kec. Panggang ","Gunung Kidul","Bengkulu",0,0,0,0,0
"290","Kec. Rongkop ","Gunung Kidul","Bengkulu",0,0,0,0,0
"291","Kec. Karangmojo ","Gunung Kidul","Bengkulu",0,0,0,0,0
"292","Kec. Nglipar ","Gunung Kidul","Bengkulu",0,0,0,0,0
"293","Kec. Temon ","Kulon Progo","DI Yogyakarta",0,0,0,0,0
"294","Kec. Lendah ","Kulon Progo","DI Yogyakarta",0,0,0,0,0
"295","Kec. Kalibawang ","Kulon Progo","DI Yogyakarta",0,0,0,0,0
"296","Kec. Mantrijeron ","Yogyakarta","Bengkulu",0,0,0,0,0
"297","Kec. Kraton ","Yogyakarta","Bengkulu",0,0,0,0,0
"298","Kec. Wirobrajan ","Yogyakarta","Bengkulu",0,0,0,0,0
"299","Kec. Gedongtengen ","Yogyakarta","Bengkulu",0,0,0,0,0
"300","Kec. Tegalrejo ","Yogyakarta","Bengkulu",0,0,0,0,0
"301","Kec. Panggul ","Trenggalek","Jawa Timur",0,0,0,0,0
"302","Kec. Munjungan ","Trenggalek","Jawa Timur",0,0,0,0,0
"303","Kec. Kampak ","Trenggalek","Jawa Timur",0,0,0,0,0
"304","Kec. Pule ","Trenggalek","Jawa Timur",0,0,0,0,0
"305","Kec. Tugu ","Trenggalek","Jawa Timur",0,0,0,0,0
"306","Kec. Pagak ","Malang","Jawa Timur",0,0,0,0,0
"307","Kec. Gedangan ","Malang","Jawa Timur",0,0,0,0,0
"308","Kec. Ampelgading ","Malang","Jawa Timur",0,0,0,0,0
"309","Kec. Sumberpucung ","Malang","Jawa Timur",0,0,0,0,0
"310","Kec. Kromengan ","Malang","Jawa Timur",0,0,0,0,0
"311","Kec. Ngajum ","Malang","Jawa Timur",0,0,0,0,0
"312","Kec. Pakisaji ","Malang","Jawa Timur",0,0,0,0,0
"313","Kec. Tajinan ","Malang","Jawa Timur",0,0,0,0,0
"314","Kec. Karangploso ","Malang","Jawa Timur",0,0,0,0,0
"315","Kec. Pujon ","Malang","Jawa Timur",0,0,0,0,0
"316","Kec. Ngantang ","Malang","Jawa Timur",0,0,0,0,0
"317","Kec. Giligenteng ","Sumenep","Jawa Timur",0,0,0,0,0
"318","Kec. Kalianget ","Sumenep","Jawa Timur",0,0,0,0,0
"319","Kec. Pasongsongan ","Sumenep","Jawa Timur",0,0,0,0,0
"320","Kec. Dasuk ","Sumenep","Jawa Timur",0,0,0,0,0
"321","Kec. Batuputih ","Sumenep","Jawa Timur",0,0,0,0,0
"322","Kec. Batuan ","Sumenep","Jawa Timur",0,0,0,0,0
"323","Kec. Kamal ","Bangkalan","Jawa Tengah",0,0,0,0,0
"324","Kec. Kwanyar ","Bangkalan","Jawa Tengah",0,0,0,0,0
"325","Kec. Tragah ","Bangkalan","Jawa Tengah",0,0,0,0,0
"326","Kec. Socah ","Bangkalan","Jawa Tengah",0,0,0,0,0
"327","Kec. Klampis ","Bangkalan","Jawa Tengah",0,0,0,0,0
"328","Kec. Gudo ","Jombang","Jawa Tengah",0,0,0,0,0
"329","Kec. Mojoagung ","Jombang","Jawa Tengah",0,0,0,0,0
"330","Kec. Tembelang ","Jombang","Jawa Tengah",0,0,0,0,0
"331","Kec. Kesamben ","Jombang","Jawa Tengah",0,0,0,0,0
"332","Kec. Ploso ","Jombang","Jawa Tengah",0,0,0,0,0
"333","Kec. Ngambon ","Bojonegoro","Jawa Tengah",0,0,0,0,0
"334","Kec. Bubulan ","Bojonegoro","Jawa Tengah",0,0,0,0,0
"335","Kec. Temayang ","Bojonegoro","Jawa Tengah",0,0,0,0,0
"336","Kec. Baureno ","Bojonegoro","Jawa Tengah",0,0,0,0,0
"337","Kec. Balen ","Bojonegoro","Jawa Tengah",0,0,0,0,0
"338","Kec. Kapas ","Bojonegoro","Jawa Tengah",0,0,0,0,0
"339","Kec. Ngasem ","Bojonegoro","Jawa Tengah",0,0,0,0,0
"340","Kec. Purwosari ","Bojonegoro","Jawa Tengah",0,0,0,0,0
"341","Kec. Padangan ","Bojonegoro","Jawa Tengah",0,0,0,0,0
"342","Kec. Kasiman ","Bojonegoro","Jawa Tengah",0,0,0,0,0
"343","Kec. Slahung ","Ponorogo","Jawa Timur",0,0,0,0,0
"344","Kec. Sambit ","Ponorogo","Jawa Timur",0,0,0,0,0
"345","Kec. Mlarak ","Ponorogo","Jawa Timur",0,0,0,0,0
"346","Kec. Siman ","Ponorogo","Jawa Timur",0,0,0,0,0
"347","Kec. Jambon ","Ponorogo","Jawa Timur",0,0,0,0,0
"348","Kec. Sampung ","Ponorogo","Jawa Timur",0,0,0,0,0
"349","Kec. Babadan ","Ponorogo","Jawa Timur",0,0,0,0,0
"350","Kec. Jenangan ","Ponorogo","Jawa Timur",0,0,0,0,0
"351","Kec. Sumber ","Probolinggo","Jawa Timur",0,0,0,0,0
"352","Kec. Kuripan ","Probolinggo","Jawa Timur",0,0,0,0,0
"353","Kec. Pakuniran ","Probolinggo","Jawa Timur",0,0,0,0,0
"354","Kec. Besuk ","Probolinggo","Jawa Timur",0,0,0,0,0
"355","Kec. Blimbing ","Malang","Jawa Timur",0,0,0,0,0
"356","Kec. Pesantren ","Kediri","Jawa Tengah",0,0,0,0,0
"357","Kec. Gadingrejo ","Pasuruan","Jawa Timur",0,0,0,0,0
"358","Kec. Bugul Kidul ","Pasuruan","Jawa Timur",0,0,0,0,0
"359","Kec. Kademangan ","Probolinggo","Jawa Timur",0,0,0,0,0
"360","Kec. Wonoasih ","Probolinggo","Jawa Timur",0,0,0,0,0
"361","Kec. Mayangan ","Probolinggo","Jawa Timur",0,0,0,0,0
